Date,Close
2003-05-16,1.1965876817703247
2003-05-19,1.2053741216659546
2003-05-20,1.2242014408111572
2003-05-21,1.2229464054107666
2003-05-22,1.2275488376617432
2003-05-23,1.2467939853668213
2003-05-27,1.2371715307235718
2003-05-28,1.2447023391723633
2003-05-29,1.2593457698822021
2003-05-30,1.2551621198654175
2003-06-02,1.225874900817871
2003-06-03,1.2455394268035889
2003-06-04,1.2572542428970337
2003-06-05,1.271897554397583
2003-06-06,1.2886334657669067
2003-06-09,1.271897554397583
2003-06-10,1.268550992012024
2003-06-11,1.2698057889938354
2003-06-12,1.2547438144683838
2003-06-13,1.234242558479309
2003-06-16,1.249722957611084
2003-06-17,1.2656214237213135
2003-06-18,1.273152470588684
2003-06-19,1.2698057889938354
2003-06-20,1.2568358182907104
2003-06-23,1.261856198310852
2003-06-24,1.2576724290847778
2003-06-25,1.2547438144683838
2003-06-26,1.254325032234192
2003-06-27,1.2447023391723633
2003-06-30,1.24093759059906
2003-07-01,1.2518151998519897
2003-07-02,1.2785919904708862
2003-07-03,1.291143536567688
2003-07-07,1.3028582334518433
2003-07-08,1.3166650533676147
2003-07-09,1.3597584962844849
2003-07-10,1.3446967601776123
2003-07-11,1.3241959810256958
2003-07-14,1.3283796310424805
2003-07-15,1.3367477655410767
2003-07-16,1.3350743055343628
2003-07-17,1.3342373371124268
2003-07-18,1.332145094871521
2003-07-21,1.3367477655410767
2003-07-22,1.32210373878479
2003-07-23,1.3262883424758911
2003-07-24,1.376913070678711
2003-07-25,1.4137307405471802
2003-07-28,1.42251718044281
2003-07-29,1.4133126735687256
2003-07-30,1.4220987558364868
2003-07-31,1.4572433233261108
2003-08-01,1.4492943286895752
2003-08-04,1.4216804504394531
2003-08-05,1.4099655151367188
2003-08-06,1.3969953060150146
2003-08-07,1.3877912759780884
2003-08-08,1.4145679473876953
2003-08-11,1.441344141960144
2003-08-12,1.4656113386154175
2003-08-13,1.475233793258667
2003-08-14,1.538828730583191
2003-08-15,1.5543086528778076
2003-08-18,1.5685347318649292
2003-08-19,1.5919638872146606
2003-08-20,1.6317112445831299
2003-08-21,1.604515552520752
2003-08-22,1.5513800382614136
2003-08-25,1.5375738143920898
2003-08-26,1.5333904027938843
2003-08-27,1.532552719116211
2003-08-28,1.5909076929092407
2003-08-29,1.5951670408248901
2003-09-02,1.6398910284042358
2003-09-03,1.61348295211792
2003-09-04,1.6403172016143799
2003-09-05,1.6829121112823486
2003-09-08,1.6961164474487305
2003-09-09,1.6760969161987305
2003-09-10,1.6709860563278198
2003-09-11,1.667578101158142
2003-09-12,1.6995238065719604
2003-09-15,1.6803561449050903
2003-09-16,1.682485818862915
2003-09-17,1.688875675201416
2003-09-18,1.759156584739685
2003-09-19,1.7719347476959229
2003-09-22,1.737006664276123
2003-09-23,1.7238030433654785
2003-09-24,1.7297660112380981
2003-09-25,1.6705591678619385
2003-09-26,1.6760969161987305
2003-09-29,1.7144323587417603
2003-09-30,1.7387113571166992
2003-10-01,1.8017512559890747
2003-10-02,1.8826804161071777
2003-10-03,1.9359235763549805
2003-10-06,1.9627584218978882
2003-10-07,1.9700002670288086
2003-10-08,1.9274048805236816
2003-10-09,1.9210152626037598
2003-10-10,1.90908944606781
2003-10-13,1.9959819316864014
2003-10-14,2.027076482772827
2003-10-15,2.0096123218536377
2003-10-16,2.013488292694092
2003-10-17,1.9941078424453735
2003-10-20,1.9682652950286865
2003-10-21,1.9833400249481201
2003-10-22,1.9273501634597778
2003-10-23,1.8993550539016724
2003-10-24,1.8799738883972168
2003-10-27,1.8920329809188843
2003-10-28,1.9187363386154175
2003-10-29,1.9540528059005737
2003-10-30,1.9984145164489746
2003-10-31,1.9704196453094482
2003-11-03,1.9768798351287842
2003-11-04,1.9941078424453735
2003-11-05,1.9467312097549438
2003-11-06,1.8950481414794922
2003-11-07,1.8967711925506592
2003-11-10,1.8412108421325684
2003-11-11,1.8269987106323242
2003-11-12,1.8648991584777832
2003-11-13,1.8890190124511719
2003-11-14,1.8773895502090454
2003-11-17,1.826136827468872
2003-11-18,1.811493992805481
2003-11-19,1.8089097738265991
2003-11-20,1.815369963645935
2003-11-21,1.8119239807128906
2003-11-24,1.815369963645935
2003-11-25,1.8735135793685913
2003-11-26,1.871360182762146
2003-11-28,1.886004090309143
2003-12-01,1.9811862707138062
2003-12-02,1.9953991174697876
2003-12-03,1.9854938983917236
2003-12-04,2.0505285263061523
2003-12-05,2.0892906188964844
2003-12-08,2.1922266483306885
2003-12-09,2.296884536743164
2003-12-10,2.222374200820923
2003-12-11,2.2365875244140625
2003-12-12,2.317127227783203
2003-12-15,2.3270325660705566
2003-12-16,2.3382315635681152
2003-12-17,2.3343546390533447
2003-12-18,2.366657018661499
2003-12-19,2.4269533157348633
2003-12-22,2.526012659072876
2003-12-23,2.491988182067871
2003-12-24,2.5143837928771973
2003-12-26,2.5397956371307373
2003-12-29,2.5664987564086914
2003-12-30,2.5087850093841553
2003-12-31,2.519552707672119
2004-01-02,2.618612051010132
2004-01-05,2.7077653408050537
2004-01-06,2.6746017932891846
2004-01-07,2.6026761531829834
2004-01-08,2.657374382019043
2004-01-09,2.620335340499878
2004-01-12,2.637993097305298
2004-01-13,2.6401472091674805
2004-01-14,2.6143040657043457
2004-01-15,2.5389342308044434
2004-01-16,2.524721145629883
2004-01-20,2.583726406097412
2004-01-21,2.519552707672119
2004-01-22,2.4885425567626953
2004-01-23,2.4549484252929688
2004-01-26,2.4226455688476562
2004-01-27,2.4894039630889893
2004-01-28,2.4204931259155273
2004-01-29,2.3507208824157715
2004-01-30,2.311527729034424
2004-02-02,2.349860429763794
2004-02-03,2.506632089614868
2004-02-04,2.536780595779419
2004-02-05,2.4226455688476562
2004-02-06,2.4441816806793213
2004-02-09,2.5006024837493896
2004-02-10,2.536780595779419
2004-02-11,2.6005234718322754
2004-02-12,2.627225399017334
2004-02-13,2.5686514377593994
2004-02-17,2.585878849029541
2004-02-18,2.5152456760406494
2004-02-19,2.4592559337615967
2004-02-20,2.4497807025909424
2004-02-23,2.4011118412017822
2004-02-24,2.4166178703308105
2004-02-25,2.4682998657226562
2004-02-26,2.4730377197265625
2004-02-27,2.49371075630188
2004-03-01,2.6026761531829834
2004-03-02,2.5880329608917236
2004-03-03,2.5492703914642334
2004-03-04,2.5432395935058594
2004-03-05,2.497586965560913
2004-03-08,2.4398744106292725
2004-03-09,2.395082473754883
2004-03-10,2.2503700256347656
2004-03-11,2.1784439086914062
2004-03-12,2.258122205734253
2004-03-15,2.2266809940338135
2004-03-16,2.2137608528137207
2004-03-17,2.3192803859710693
2004-03-18,2.3248791694641113
2004-03-19,2.3136813640594482
2004-03-22,2.2589831352233887
2004-03-23,2.2460625171661377
2004-03-24,2.1943788528442383
2004-03-25,2.151740312576294
2004-03-26,2.2439095973968506
2004-03-29,2.295592784881592
2004-03-30,2.3472747802734375
2004-03-31,2.3645031452178955
2004-04-01,2.3894834518432617
2004-04-02,2.425661563873291
2004-04-05,2.4463343620300293
2004-04-06,2.458824634552002
2004-04-07,2.4226455688476562
2004-04-08,2.3825924396514893
2004-04-12,2.3834545612335205
2004-04-13,2.3020520210266113
2004-04-14,2.265443801879883
2004-04-15,2.2818169593811035
2004-04-16,2.3141279220581055
2004-04-19,2.302338123321533
2004-04-20,2.2246181964874268
2004-04-21,2.142533302307129
2004-04-22,2.128560781478882
2004-04-23,2.1678571701049805
2004-04-26,2.117645263671875
2004-04-27,2.1351101398468018
2004-04-28,1.9940792322158813
2004-04-29,1.9779242277145386
2004-04-30,1.9866571426391602
2004-05-03,1.925528883934021
2004-05-04,1.9975725412368774
2004-05-05,2.032503128051758
2004-05-06,1.9495431184768677
2004-05-07,1.8818659782409668
2004-05-10,1.8447527885437012
2004-05-11,1.929022192955017
2004-05-12,1.8949646949768066
2004-05-13,1.9997557401657104
2004-05-14,1.9722479581832886
2004-05-17,1.9215986728668213
2004-05-18,2.0639405250549316
2004-05-19,2.089264154434204
2004-05-20,2.053461790084839
2004-05-21,2.0674331188201904
2004-05-24,2.119391679763794
2004-05-25,2.1394765377044678
2004-05-26,2.1822664737701416
2004-05-27,2.2490692138671875
2004-05-28,2.213703155517578
2004-06-01,2.1875057220458984
2004-06-02,2.1482088565826416
2004-06-03,2.080531120300293
2004-06-04,2.1560683250427246
2004-06-07,2.262169122695923
2004-06-08,2.2268025875091553
2004-06-09,2.132490634918213
2004-06-10,2.1678571701049805
2004-06-14,2.0438549518585205
2004-06-15,1.980107069015503
2004-06-16,1.921162486076355
2004-06-17,1.9831637144088745
2004-06-18,2.006305456161499
2004-06-21,1.9822906255722046
2004-06-22,1.9866571426391602
2004-06-23,2.0381791591644287
2004-06-24,2.108912467956543
2004-06-25,2.1394765377044678
2004-06-28,2.0215866565704346
2004-06-29,2.0421080589294434
2004-06-30,2.0761656761169434
2004-07-01,2.0456011295318604
2004-07-02,2.0652496814727783
2004-07-06,2.0259530544281006
2004-07-07,2.1394765377044678
2004-07-08,2.0761656761169434
2004-07-09,2.0783486366271973
2004-07-12,2.095813512802124
2004-07-13,2.1394765377044678
2004-07-14,2.1613075733184814
2004-07-15,2.270901679992676
2004-07-16,2.355607032775879
2004-07-19,2.3032124042510986
2004-07-20,2.349057674407959
2004-07-21,2.2573659420013428
2004-07-22,2.242084503173828
2004-07-23,2.1962382793426514
2004-07-26,2.1643640995025635
2004-07-27,2.231168270111084
2004-07-28,2.2927324771881104
2004-07-29,2.3416357040405273
2004-07-30,2.353424310684204
2004-08-02,2.3547346591949463
2004-08-03,2.338578701019287
2004-08-04,2.279198169708252
2004-08-05,2.250816822052002
2004-08-06,2.269591808319092
2004-08-09,2.261732339859009
2004-08-10,2.3224234580993652
2004-08-11,2.2988457679748535
2004-08-12,2.338141918182373
2004-08-13,2.342508554458618
2004-08-16,2.400580644607544
2004-08-17,2.466074228286743
2004-08-18,2.5053703784942627
2004-08-19,2.554708957672119
2004-08-20,2.5254554748535156
2004-08-23,2.4569058418273926
2004-08-24,2.4149892330169678
2004-08-25,2.477426052093506
2004-08-26,2.4599618911743164
2004-08-27,2.4791736602783203
2004-08-30,2.4844131469726562
2004-08-31,2.522399425506592
2004-09-01,2.5084266662597656
2004-09-02,2.510610580444336
2004-09-03,2.524582862854004
2004-09-07,2.6014292240142822
2004-09-08,2.588330030441284
2004-09-09,2.609288454055786
2004-09-10,2.5660622119903564
2004-09-13,2.5778512954711914
2004-09-14,2.6669230461120605
2004-09-15,2.6669230461120605
2004-09-16,2.6485848426818848
2004-09-17,2.7088398933410645
2004-09-20,2.716698169708252
2004-09-21,2.7193186283111572
2004-09-22,2.6918108463287354
2004-09-23,2.6420352458953857
2004-09-24,2.698359966278076
2004-09-27,2.623697280883789
2004-09-28,2.8489978313446045
2004-09-29,2.968196392059326
2004-09-30,2.9433085918426514
2004-10-01,2.978675127029419
2004-10-04,3.0389297008514404
2004-10-05,3.096564292907715
2004-10-06,3.0520288944244385
2004-10-07,3.0048720836639404
2004-10-08,2.9354491233825684
2004-10-11,2.938070058822632
2004-10-12,2.8489978313446045
2004-10-13,2.729797840118408
2004-10-14,2.720425605773926
2004-10-15,2.8984858989715576
2004-10-18,2.847612142562866
2004-10-19,2.751218318939209
2004-10-20,2.7806715965270996
2004-10-21,2.885097026824951
2004-10-22,2.8583216667175293
2004-10-25,2.8435940742492676
2004-10-26,2.9185667037963867
2004-10-27,2.9158904552459717
2004-10-28,2.782010555267334
2004-10-29,2.8328847885131836
2004-11-01,2.8516275882720947
2004-11-02,2.8101253509521484
2004-11-03,2.906517505645752
2004-11-04,2.923921823501587
2004-11-05,3.012282609939575
2004-11-08,3.012282609939575
2004-11-09,3.0926098823547363
2004-11-10,3.0658342838287354
2004-11-11,3.0618178844451904
2004-11-12,3.2345221042633057
2004-11-15,3.2693305015563965
2004-11-16,3.089932680130005
2004-11-17,3.218456745147705
2004-11-18,3.166243314743042
2004-11-19,3.213101387023926
2004-11-22,3.178292751312256
2004-11-23,3.179631471633911
2004-11-24,3.2211337089538574
2004-11-26,3.333592414855957
2004-11-29,3.2773633003234863
2004-11-30,3.3228824138641357
2004-12-01,3.3121721744537354
2004-12-02,3.2385387420654297
2004-12-03,3.266652822494507
2004-12-06,3.2090842723846436
2004-12-07,3.180971145629883
2004-12-08,3.1729371547698975
2004-12-09,3.2278285026550293
2004-12-10,3.302800416946411
2004-12-13,3.3965165615081787
2004-12-14,3.3657238483428955
2004-12-15,3.3911612033843994
2004-12-16,3.515669345855713
2004-12-17,3.543782949447632
2004-12-20,3.5745749473571777
2004-12-21,3.72318172454834
2004-12-22,3.757988691329956
2004-12-23,3.72318172454834
2004-12-27,3.729874849319458
2004-12-28,3.8811588287353516
2004-12-29,3.875803232192993
2004-12-30,3.8302853107452393
2004-12-31,3.8838369846343994
2005-01-03,3.7486178874969482
2005-01-04,3.571897029876709
2005-01-05,3.4875543117523193
2005-01-06,3.4875543117523193
2005-01-07,3.571897029876709
2005-01-10,3.5451221466064453
2005-01-11,3.519684314727783
2005-01-12,3.57055926322937
2005-01-13,3.669630527496338
2005-01-14,3.8865137100219727
2005-01-18,3.879819631576538
2005-01-19,3.7981526851654053
2005-01-20,3.745940685272217
2005-01-21,3.974874258041382
2005-01-24,4.083316326141357
2005-01-25,4.005666732788086
2005-01-26,4.108753681182861
2005-01-27,4.056539535522461
2005-01-28,4.005666732788086
2005-01-31,4.04984712600708
2005-02-01,4.10339879989624
2005-02-02,4.063234329223633
2005-02-03,3.997633934020996
2005-02-04,3.974874258041382
2005-02-07,4.013698577880859
2005-02-08,4.0163774490356445
2005-02-09,3.9293556213378906
2005-02-10,3.895885705947876
2005-02-11,3.882498264312744
2005-02-14,4.015038013458252
2005-02-15,4.079300880432129
2005-02-16,4.0672502517700195
2005-02-17,4.181047439575195
2005-02-18,4.282795429229736
2005-02-22,4.472905158996582
2005-02-23,4.672384738922119
2005-02-24,4.893283843994141
2005-02-25,4.762084007263184
2005-02-28,4.68577241897583
2005-03-01,4.486292839050293
2005-03-02,4.5639424324035645
2005-03-03,4.641592502593994
2005-03-04,4.833038806915283
2005-03-07,4.732630729675293
2005-03-08,4.626867294311523
2005-03-09,4.586700916290283
2005-03-10,4.439435958862305
2005-03-11,4.4675493240356445
2005-03-14,4.352414608001709
2005-03-15,4.298861980438232
2005-03-16,4.272086143493652
2005-03-17,4.5090532302856445
2005-03-18,4.503696918487549
2005-03-21,4.418014049530029
2005-03-22,4.377851963043213
2005-03-23,4.091350078582764
2005-03-24,4.230584144592285
2005-03-28,4.140885353088379
2005-03-29,3.9641644954681396
2005-03-30,4.1288347244262695
2005-03-31,4.2319231033325195
2005-04-01,4.284135341644287
2005-04-04,4.150256633758545
2005-04-05,4.123478889465332
2005-04-06,4.1221418380737305
2005-04-07,4.213180065155029
2005-04-08,4.217195987701416
2005-04-11,4.179708957672119
2005-04-12,4.110092639923096
2005-04-13,3.9373881816864014
2005-04-14,3.72318172454834
2005-04-15,3.666738271713257
2005-04-18,3.718421459197998
2005-04-19,3.8884294033050537
2005-04-20,3.8421874046325684
2005-04-21,3.964592456817627
2005-04-22,3.8421874046325684
2005-04-25,4.00675630569458
2005-04-26,3.8952295780181885
2005-04-27,3.831306219100952
2005-04-28,3.617777109146118
2005-04-29,3.6653788089752197
2005-05-02,3.674898862838745
2005-05-03,3.678978681564331
2005-05-04,3.80818510055542
2005-05-05,3.766024112701416
2005-05-06,3.8217861652374268
2005-05-09,3.8857080936431885
2005-05-10,3.748342275619507
2005-05-11,3.748342275619507
2005-05-12,3.5565738677978516
2005-05-13,3.48176908493042
2005-05-16,3.6449763774871826
2005-05-17,3.6762595176696777
2005-05-18,3.896589517593384
2005-05-19,3.9142708778381348
2005-05-20,3.8381073474884033
2005-05-23,3.892510175704956
2005-05-24,3.989074468612671
2005-05-25,3.944192886352539
2005-05-26,4.0393967628479
2005-05-27,4.027156829833984
2005-05-31,3.948272466659546
2005-06-01,3.9931552410125732
2005-06-02,4.059798717498779
2005-06-03,4.0706787109375
2005-06-06,3.9632322788238525
2005-06-07,3.876187801361084
2005-06-08,3.86258864402771
2005-06-09,3.7551426887512207
2005-06-10,3.7973053455352783
2005-06-13,3.80954647064209
2005-06-14,3.8897898197174072
2005-06-15,3.929230213165283
2005-06-16,4.111480236053467
2005-06-17,4.183563709259033
2005-06-20,4.141402721405029
2005-06-21,4.058437347412109
2005-06-22,4.001316070556641
2005-06-23,3.857147455215454
2005-06-24,3.80546498298645
2005-06-27,3.9237923622131348
2005-06-28,4.0217156410217285
2005-06-29,4.035316467285156
2005-06-30,3.982273578643799
2005-07-01,4.076117992401123
2005-07-05,4.01355504989624
2005-07-06,4.081559181213379
2005-07-07,4.10468053817749
2005-07-08,4.223005294799805
2005-07-11,4.307329177856445
2005-07-12,4.280128002166748
2005-07-13,4.326370716094971
2005-07-14,4.288289546966553
2005-07-15,4.209404945373535
2005-07-18,4.224365234375
2005-07-19,4.282848834991455
2005-07-20,4.420215606689453
2005-07-21,4.501819610595703
2005-07-22,4.518139839172363
2005-07-25,4.338611125946045
2005-07-26,4.323650360107422
2005-07-27,4.338611125946045
2005-07-28,4.446056842803955
2005-07-29,4.4283766746521
2005-08-01,4.488219261169434
2005-08-02,4.603824138641357
2005-08-03,4.678627967834473
2005-08-04,4.636466026306152
2005-08-05,4.594303607940674
2005-08-08,4.660947322845459
2005-08-09,4.801033973693848
2005-08-10,4.886718273162842
2005-08-11,4.73983097076416
2005-08-12,4.715349197387695
2005-08-15,4.798313617706299
2005-08-16,4.645986557006836
2005-08-17,4.645986557006836
2005-08-18,4.530379772186279
2005-08-19,4.508619785308838
2005-08-22,4.704470157623291
2005-08-23,4.591583728790283
2005-08-24,4.4174957275390625
2005-08-25,4.59838342666626
2005-08-26,4.546701908111572
2005-08-29,4.60654354095459
2005-08-30,4.618785858154297
2005-08-31,4.677266597747803
2005-09-01,4.747990608215332
2005-09-02,4.8663177490234375
2005-09-06,4.942480564117432
2005-09-07,4.897598743438721
2005-09-08,4.930240631103516
2005-09-09,5.05808687210083
2005-09-12,5.059447765350342
2005-09-13,4.954721450805664
2005-09-14,4.977842330932617
2005-09-15,5.187292575836182
2005-09-16,5.419864177703857
2005-09-19,5.345061779022217
2005-09-20,5.334181308746338
2005-09-21,5.6986775398254395
2005-09-22,5.693236351013184
2005-09-23,5.865965843200684
2005-09-26,5.969330310821533
2005-09-27,5.929888725280762
2005-09-28,5.989730358123779
2005-09-29,6.090377330780029
2005-09-30,5.965250492095947
2005-10-03,5.957089900970459
2005-10-04,5.793882846832275
2005-10-05,5.457946300506592
2005-10-06,5.172332286834717
2005-10-07,5.351860046386719
